Date,Open,High,Low,Close,Volume
4/4/2016,37.95,37.952,37.832,37.839,2193
4/6/2016,38.492,38.492,37.565,38.098,1611
4/7/2016,38.098,38.098,37.832,37.842,1879
4/8/2016,37.703,37.707,37.643,37.693,3160
4/11/2016,37.862,37.862,37.653,37.673,929
4/12/2016,37.585,37.852,37.56,37.833,1693
4/13/2016,38.662,38.662,38.43,38.52,5588
4/15/2016,38.642,38.642,37.999,37.999,3389
4/18/2016,38.069,38.594,37.922,38.594,5250
4/19/2016,39.123,39.123,38.938,38.938,1003
4/20/2016,38.84,39.071,38.84,39.071,351
4/21/2016,39.333,39.333,38.552,38.552,803
4/22/2016,38.592,38.592,38.435,38.54,1650
4/25/2016,38.73,38.73,38.019,38.069,3616
4/26/2016,38.079,38.171,38.023,38.113,1087
4/27/2016,38.507,38.507,38.507,38.507,168
4/28/2016,38.445,38.6,38.059,38.059,3899
4/29/2016,38.059,38.059,37.836,37.836,1342
5/2/2016,38.218,38.415,38.218,38.366,1474
5/3/2016,37.882,37.882,37.765,37.765,1015
5/4/2016,37.327,37.378,37.28,37.378,10579
5/5/2016,37.655,37.655,37.655,37.655,582
5/9/2016,37.279,37.529,37.279,37.529,679
5/10/2016,37.765,37.766,37.622,37.766,853
5/11/2016,37.744,37.763,37.639,37.763,2584
5/12/2016,37.525,37.604,37.471,37.604,1777
5/13/2016,37.477,37.479,37.457,37.479,1488
5/16/2016,37.545,37.872,37.545,37.643,5587
5/17/2016,37.832,37.832,37.832,37.832,191
5/18/2016,37.653,37.653,37.555,37.555,887
5/19/2016,37.118,37.238,36.568,36.873,6938
5/20/2016,37.984,37.984,37.984,37.984,303
5/23/2016,37.872,37.999,37.25,37.357,3314
5/24/2016,37.476,38.079,37.476,37.629,2167
5/25/2016,37.703,38.188,37.703,38.188,510
5/26/2016,37.852,37.852,37.505,37.585,583
5/27/2016,38.395,38.731,38.395,38.731,414
5/31/2016,37.782,38.381,37.782,38.168,1540
6/1/2016,38.049,38.257,38.049,38.163,1713
6/2/2016,38.305,38.305,38.148,38.188,2197
6/6/2016,38.208,39.107,38.208,39.107,444
6/7/2016,38.616,38.616,38.616,38.616,291
6/9/2016,38.221,38.84,38.221,38.308,5549
6/10/2016,38.208,39.829,38.049,38.049,2364
6/13/2016,38.043,38.043,37.565,37.565,412
6/14/2016,37.508,37.508,37.508,37.508,101
6/15/2016,37.21,37.446,36.949,37.121,1944
6/16/2016,36.764,37.309,36.666,37.111,1975
6/17/2016,36.804,37.289,36.804,37.289,670
6/20/2016,38.754,38.754,37.347,37.873,1220
6/21/2016,39.443,39.819,38.544,39.555,1231
6/23/2016,38.71,39.127,38.71,38.975,1286
6/24/2016,37.421,37.421,37.168,37.168,2086
6/27/2016,37.168,37.86,36.672,37.86,2061
6/28/2016,35.752,37.193,35.752,37.193,1089
6/29/2016,37.948,37.948,37.86,37.86,1756
6/30/2016,38.869,38.869,38.585,38.585,957
7/1/2016,38.997,39.002,38.997,38.997,824
7/5/2016,38.74,38.74,38.415,38.534,1502
7/8/2016,39.166,39.166,38.555,38.79,3091
7/11/2016,39.082,39.334,38.879,38.879,2508
7/12/2016,39.596,39.596,39.596,39.596,352
7/13/2016,39.463,39.473,39.048,39.37,2915
7/14/2016,39.507,39.507,39.488,39.488,472
7/15/2016,38.84,39.256,38.84,39.107,2135
7/18/2016,39.097,40.235,39.097,40.183,3427
7/19/2016,39.904,39.904,39.404,39.877,3363
7/20/2016,39.354,40.038,39.354,40.038,496
7/21/2016,40.229,40.463,39.85,40.191,18315
7/22/2016,39.914,39.914,39.914,39.914,161
7/25/2016,40.275,40.275,40.156,40.176,708
7/26/2016,40.483,40.532,40.483,40.532,263
7/27/2016,40.602,40.612,40.239,40.54,1604
7/28/2016,40.483,40.582,40.271,40.271,1538
7/29/2016,40.002,40.497,40.002,40.177,493
8/3/2016,40.196,40.196,40.17,40.17,583
8/4/2016,40.169,40.253,39.87,40.166,1108
8/5/2016,40.108,40.108,40.108,40.108,1036
8/8/2016,40.086,40.086,40.086,40.086,264
8/10/2016,40.146,40.443,39.979,39.979,3293
8/11/2016,40.612,40.78,40.612,40.78,851
8/12/2016,40.458,40.458,40.458,40.458,126
8/15/2016,40.68,40.68,40.632,40.632,558
8/16/2016,40.467,40.929,40.467,40.917,1918
8/18/2016,40.74,40.74,40.699,40.699,273
8/19/2016,40.554,40.661,40.432,40.432,2683
8/23/2016,40.77,40.869,40.275,40.582,15651
8/24/2016,40.567,40.567,40.345,40.345,2386
8/25/2016,40.327,40.345,40.327,40.345,756
8/26/2016,40.205,40.205,39.909,40.186,5912
8/29/2016,40.253,40.318,40.235,40.256,999
8/30/2016,40.186,40.296,40.096,40.296,4819
8/31/2016,40.037,40.042,39.652,39.75,19473
9/1/2016,39.821,39.987,39.654,39.919,18684
9/2/2016,39.987,40.461,39.714,40.211,38095
9/6/2016,40.483,40.514,40.297,40.493,7979
9/7/2016,40.829,40.834,40.383,40.642,1885
9/8/2016,40.394,40.394,40.394,40.394,123
9/9/2016,40.156,40.176,39.176,39.246,14892
9/12/2016,38.84,39.512,38.256,39.318,1761
9/13/2016,39.047,39.047,38.439,38.603,2693
9/14/2016,38.8,38.8,38.662,38.662,497
9/15/2016,38.972,39.247,38.972,39.246,26447
9/16/2016,38.652,39.077,38.652,38.715,1220
9/20/2016,39.493,39.493,39.311,39.36,697
9/21/2016,39.505,39.89,39.196,39.89,2495
9/22/2016,40.483,40.604,40.335,40.596,1745
9/23/2016,40.334,40.334,40.259,40.259,1192
9/26/2016,39.728,39.728,39.658,39.658,2737
9/27/2016,39.807,39.807,39.391,39.41,1303
9/28/2016,39.589,39.835,39.469,39.835,19110
9/29/2016,40.203,40.236,39.907,40.104,1938
9/30/2016,40.303,40.303,40.243,40.283,65747
10/4/2016,40.104,40.104,39.823,39.823,36455
10/5/2016,39.916,40.094,39.916,40.039,1637
10/6/2016,39.936,40.035,39.936,40.03,1627
10/7/2016,39.936,40.114,39.936,40.114,201
10/10/2016,40.114,40.274,40.114,40.114,1060
10/11/2016,39.785,39.785,39.785,39.785,171
10/12/2016,39.589,39.916,39.589,39.847,1691
10/13/2016,39.569,39.698,39.569,39.698,1757
10/14/2016,40.027,40.163,39.896,39.896,1226
10/17/2016,40.063,40.303,39.926,39.926,3778
10/18/2016,40.7,40.869,40.591,40.591,955
10/19/2016,40.998,41.364,40.998,41.048,3416
10/20/2016,40.782,40.782,40.782,40.782,116
10/21/2016,41.167,41.573,41.167,41.524,1243
10/24/2016,41.991,41.991,41.593,41.613,971
10/25/2016,41.829,42.175,41.829,42.175,6661
10/26/2016,41.809,41.809,41.438,41.454,2657
10/27/2016,41.519,41.537,41.405,41.537,1770
10/28/2016,41.329,41.329,41.232,41.232,1351
10/31/2016,41.237,41.405,41.17,41.375,3867
11/1/2016,41.375,41.474,40.563,40.68,5030
11/2/2016,40.849,40.949,40.231,40.323,7969
11/3/2016,40.502,40.502,40.315,40.315,1254
11/4/2016,40.025,40.353,40.025,40.264,1226
11/7/2016,41.018,41.018,40.764,40.764,1694
11/8/2016,41.164,41.355,41.164,41.296,1598
11/9/2016,41.272,41.272,41.137,41.137,865
11/10/2016,41.197,41.197,39.757,40.253,1919
11/11/2016,39.062,39.062,38.578,38.804,1114
11/14/2016,38.497,38.497,37.992,38.214,1899
11/15/2016,38.804,39.092,38.724,39.092,4118
11/16/2016,39.191,39.191,38.81,38.812,4411
11/17/2016,39.076,39.189,38.813,38.848,2614
11/18/2016,39.012,39.261,38.912,39.25,2496
11/21/2016,39.787,39.865,39.728,39.865,8819
11/22/2016,40.859,40.859,40.001,40.615,5568
11/23/2016,40.899,40.899,40.154,40.492,15637
11/25/2016,40.444,40.521,40.444,40.445,727
11/28/2016,40.422,40.78,40.422,40.742,2194
11/29/2016,40.353,40.611,40.248,40.248,9640
11/30/2016,40.879,40.879,40.383,40.383,2862
12/1/2016,40.154,40.154,39.459,39.459,4160
12/2/2016,39.976,39.976,39.519,39.519,2242
12/5/2016,39.271,39.829,39.271,39.829,3098
12/6/2016,40.204,40.392,40.199,40.372,20546
12/7/2016,40.451,40.641,40.243,40.546,22143
12/8/2016,40.243,40.585,40.243,40.502,7789
12/9/2016,40.502,40.502,40.345,40.381,2876
12/12/2016,40.353,40.357,39.986,40.164,6955
12/13/2016,40.7,40.7,40.328,40.531,4366
12/14/2016,40.241,40.332,39.718,39.748,15186
12/15/2016,41.643,41.643,39.519,39.827,13592
12/16/2016,40.819,40.819,39.36,39.37,8369
12/19/2016,39.281,39.281,38.824,38.824,1613
12/20/2016,38.834,39.181,38.834,39.082,1125
12/21/2016,39.36,39.37,39.058,39.36,6985
12/22/2016,40.293,40.293,38.953,39.251,5559
12/23/2016,39.34,39.539,39.241,39.499,1843
12/27/2016,39.43,39.628,39.285,39.628,3188
12/28/2016,41.178,41.178,39.891,40.385,2303
12/29/2016,39.755,39.956,39.755,39.956,1854
12/30/2016,40.016,40.125,39.781,39.916,3815
1/3/2017,40.711,41.406,40.711,40.976,4574
1/4/2017,41.566,41.685,41.22,41.685,6854
1/5/2017,42.211,42.668,41.958,42.132,6208
1/6/2017,41.868,42.122,41.868,41.991,2115
1/9/2017,42.301,42.321,42.142,42.142,2111
1/10/2017,42.758,42.758,42.519,42.544,2817
1/11/2017,42.917,43.115,42.39,43.115,6750
1/12/2017,43.041,43.105,42.982,43.085,5561
1/13/2017,42.768,43.165,42.768,43.137,2355
1/17/2017,43.324,43.483,43.135,43.483,3496
1/18/2017,43.374,43.374,42.986,43.165,3953
1/19/2017,43.175,43.225,43.066,43.14,7584
1/20/2017,43.662,43.662,43.4,43.424,3328
1/23/2017,43.652,44.218,43.56,44.174,16611
1/24/2017,44.139,44.139,43.84,43.84,6525
1/25/2017,44.297,44.556,44.182,44.556,33619
1/26/2017,45.192,45.192,43.971,44.177,15530
1/27/2017,44.198,44.208,43.932,44.036,9671
1/30/2017,44.208,44.248,43.442,43.652,4898
1/31/2017,43.89,44.069,43.602,43.93,3180
2/1/2017,44.347,44.516,43.84,44.168,13348
2/2/2017,44.397,44.784,44.283,44.705,13434
2/3/2017,45.579,45.579,44.525,44.665,6225
2/6/2017,45.082,45.082,43.86,44.327,7471
2/7/2017,44.705,44.705,43.895,43.93,7492
2/8/2017,43.652,44.079,43.652,44.079,4473
2/9/2017,44.025,44.278,43.999,44.04,3444
2/10/2017,44.625,44.973,44.476,44.778,9283
2/13/2017,45.5,45.5,45.087,45.321,30468
2/14/2017,45.599,45.599,44.658,45.152,22113
2/15/2017,45.278,45.5,45.278,45.48,7716
2/16/2017,45.639,45.697,45.391,45.48,8024
2/17/2017,45.4,45.4,44.943,45.132,13917
2/21/2017,45.48,45.887,45.36,45.748,8194
2/22/2017,45.649,45.957,45.649,45.827,18562
2/23/2017,46.135,46.364,45.268,45.519,12574
2/24/2017,45.003,45.867,44.705,44.754,14597
2/27/2017,45.043,45.043,44.51,44.864,18400
2/28/2017,44.943,45.191,44.615,44.615,16200
3/1/2017,45.5,45.748,45.281,45.718,5805
3/2/2017,45.837,45.837,44.885,45.033,15409
3/3/2017,45.301,45.649,45.216,45.649,4579
3/6/2017,45.698,45.698,45.127,45.241,20879
3/7/2017,45.321,45.321,44.894,45.023,2538
3/8/2017,45.003,45.003,44.278,44.437,13341
3/9/2017,44.685,45.201,43.682,43.954,7762
3/10/2017,44.446,44.623,44.387,44.511,8227
3/13/2017,44.705,45.053,44.655,45.013,9138
3/14/2017,44.953,44.953,44.595,44.595,4798
3/15/2017,44.511,45.668,44.511,45.514,10764
3/16/2017,45.937,46.095,45.747,45.867,39383
3/17/2017,46.026,46.185,45.668,45.688,50337
3/20/2017,46.493,46.493,45.788,46.165,15806
3/21/2017,46.175,46.175,45.554,45.599,5782
3/22/2017,45.788,45.788,45.37,45.728,60874
3/23/2017,45.817,45.907,45.708,45.817,14277
3/24/2017,46.026,46.394,45.981,46.294,12450
3/27/2017,45.658,45.952,45.44,45.952,5811
3/28/2017,46.026,46.205,46.001,46.175,4229
3/29/2017,46.632,46.632,46.087,46.563,19554
3/30/2017,46.731,46.731,46.199,46.56,28485
3/31/2017,46.165,46.473,46.029,46.404,7463
4/3/2017,46.443,46.443,46.156,46.394,5759
4/4/2017,46.364,46.94,46.344,46.741,14940
4/5/2017,46.89,46.89,46.314,46.314,106139
4/6/2017,46.364,46.563,46.116,46.337,5428
4/7/2017,46.473,46.523,46.019,46.294,9306
4/10/2017,46.195,46.314,46.095,46.274,9345
4/11/2017,46.463,46.463,45.678,45.996,29556
4/12/2017,45.937,45.937,45.48,45.778,26889
4/13/2017,45.758,45.758,45.46,45.46,12549
4/17/2017,45.778,46.145,45.72,46.145,7264
4/18/2017,46.086,46.086,45.699,45.827,5251
4/19/2017,46.026,46.9,45.491,45.519,16220
4/20/2017,45.849,46.011,45.849,46.006,6433
4/21/2017,45.758,46.214,45.758,46.096,7350
4/24/2017,47.308,47.536,46.294,46.999,18054
4/25/2017,47.278,48.39,47.278,47.586,44574
4/26/2017,46.692,49.702,46.692,47.188,37530
4/27/2017,47.784,47.784,46.692,46.751,19290
4/28/2017,46.811,47.029,46.741,47.029,23114
5/1/2017,47.367,47.367,46.875,47.029,6158
5/2/2017,47.169,47.526,47.119,47.526,17246
5/3/2017,47.616,47.625,47.159,47.407,24032
5/4/2017,47.884,47.884,46.817,47.059,20594
5/5/2017,47.139,47.506,47.139,47.496,9032
5/8/2017,47.516,47.516,47.268,47.486,8156
5/9/2017,47.625,47.775,47.437,47.506,12241
5/10/2017,47.606,48.173,47.606,48.172,43192
5/11/2017,48.539,48.539,47.931,48.39,46021
5/12/2017,48.579,48.619,48.457,48.519,34613
5/15/2017,50.914,50.914,48.609,48.837,30839
5/16/2017,49.285,49.503,49.096,49.473,68751
5/17/2017,49.225,49.225,48.033,48.033,62989
5/18/2017,47.486,48.872,45.688,46.026,47077
5/19/2017,46.94,47.457,46.94,47.208,21063
5/22/2017,48.082,48.082,46.682,47.01,21806
5/23/2017,46.99,47.178,46.751,47.178,30943
5/24/2017,46.88,47.576,46.88,47.268,24518
5/25/2017,47.119,47.516,47.119,47.347,23909
5/26/2017,47.377,48.927,47.377,47.695,20493
5/30/2017,47.596,47.596,47.229,47.268,6475
5/31/2017,47.516,47.516,47.069,47.149,14752
6/1/2017,47.238,47.467,47.221,47.467,19812
6/2/2017,47.576,47.746,47.556,47.715,26374
6/5/2017,47.486,47.775,47.486,47.725,23206
6/6/2017,47.685,47.794,47.56,47.635,23066
6/7/2017,47.715,48.432,47.715,48.222,32933
6/8/2017,48.202,48.202,47.31,47.715,19812
6/9/2017,48.102,48.102,46.89,47.178,14872
6/12/2017,46.87,46.87,46.474,46.68,10622
6/13/2017,47.059,47.059,46.626,46.9,9990
6/14/2017,47.176,47.176,46.286,46.34,4458
6/15/2017,45.917,45.947,45.529,45.947,22805
6/16/2017,46.264,46.413,46.073,46.413,6787
6/19/2017,46.483,47.278,46.483,47.169,14203
6/20/2017,47.029,47.029,46.374,46.394,16407
6/21/2017,45.698,45.782,45.512,45.724,13514
6/22/2017,45.827,46.086,45.57,46.03,8914
6/23/2017,46.117,46.117,45.857,45.948,10341
6/26/2017,46.11,46.32,46.11,46.1961,3144
6/27/2017,46.23,46.37,46.026,46.055,7305
6/28/2017,46.31,46.7006,46.2915,46.7006,6225
6/29/2017,46.59,46.59,45.96,46.2247,4268
6/30/2017,46.5,46.7,46.2701,46.7,3996
7/3/2017,47.21,47.21,46.77,47.01,21008
7/5/2017,46.95,47.18,46.91,47.12,4206
7/6/2017,46.87,47.088,46.69,46.805,18069
7/7/2017,46.97,47.0344,46.5401,47.0344,4044
7/10/2017,47.03,47.4599,47.03,47.44,3741
7/11/2017,47.39,47.59,47.04,47.469,31001
7/12/2017,47.8,48.56,47.75,48.3873,15667
7/13/2017,48.55,48.55,47.7316,48.38,25936
7/14/2017,48.73,48.94,48.5698,48.93,19433
7/17/2017,48.79,49.14,48.78,48.92,13522
7/18/2017,48.79,49.15,48.73,49.15,21408
7/19/2017,49.09,49.28,48.92,49.27,17028
7/20/2017,49.273,49.57,49.2,49.33,7040
7/21/2017,49.36,49.45,49.0718,49.45,13866
7/24/2017,49.45,49.87,49.28,49.87,16622
7/25/2017,49.72,49.72,49.07,49.51,32801
7/26/2017,49.55,49.71,49.499,49.71,11531
7/27/2017,49.76,49.87,48.7195,48.9984,37154
7/28/2017,48.97,49.39,48.97,49.38,5714
7/31/2017,49.47,49.59,49.3,49.42,39748
8/1/2017,49.88,49.88,49.6546,49.8,19261
8/2/2017,49.8,49.8,49.16,49.5443,17303
8/3/2017,49.58,49.83,49.49,49.81,24325
8/4/2017,49.9541,50.08,49.76,49.99,7347
8/7/2017,50.07,50.76,50.07,50.6747,10378
8/8/2017,50.72,50.79,50.2499,50.2499,14741
8/9/2017,49.97,50.0372,49.8,50.0372,6721
8/10/2017,49.79,49.79,48.872,48.9756,13555
8/11/2017,48.77,49.2699,48.4462,49.22,7811
8/14/2017,49.64,50.9,49.2703,50.9,5429
8/15/2017,50.78,50.91,50.6472,50.66,23144
8/16/2017,50.94,51.77,50.94,51.33,66584
8/17/2017,51.09,51.129,50.7248,50.73,11281
8/18/2017,50.71,51.28,50.6825,51.1,6555
8/21/2017,51.3,51.3,50.9799,51.25,5774
8/22/2017,51.48,52.09,51.423,51.77,18499
8/23/2017,51.69,51.95,51.65,51.84,54063
8/24/2017,52,52.13,51.87,51.96,26791
8/25/2017,52.4,52.4,51.5212,51.5778,13731
8/28/2017,51.5752,51.755,51.41,51.75,29240
8/29/2017,51.89,51.91,51.46,51.78,7421
8/30/2017,52.1,52.33,51.802,52.2999,23283
8/31/2017,52.32,52.67,52.1466,52.51,31006
9/1/2017,52.69,53.36,52.6816,53.23,21855
9/5/2017,53.15,53.15,52.48,52.73,32128
9/6/2017,52.63,53.25,52.63,53.13,26278
9/7/2017,53.38,53.96,53.38,53.91,23768
9/8/2017,53.83,53.8528,53.28,53.48,25376
9/11/2017,54,54.35,53.9301,54.24,29059
9/12/2017,54.66,54.66,54.3462,54.45,21676
9/13/2017,54.48,54.7587,54.47,54.6,38755
9/14/2017,54.44,54.79,54.4,54.53,43016
9/15/2017,54.406,55.0772,54.406,54.78,23500
9/18/2017,56.07,56.07,54.788,55.01,44257
9/19/2017,55.02,55.66,54.9224,55.56,54206
9/20/2017,55.93,56.15,54.9211,55.37,43990
9/21/2017,55.36,55.5316,55.0838,55.4599,23248
9/22/2017,55.28,55.58,55.28,55.5183,30775
9/25/2017,55.29,55.29,53.88,54.0618,37368
9/26/2017,54.79,54.79,54.03,54.16,53588
9/27/2017,54.44,54.76,54.3,54.71,38771
9/28/2017,54.57,55.05,54.49,55.02,24433
9/29/2017,55.26,55.62,55.26,55.6,30974
10/2/2017,55.68,55.9,55.531,55.75,42381
10/3/2017,55.99,56.53,55.99,56.53,39510
10/4/2017,56.57,56.59,56.2976,56.57,32434
10/5/2017,56.77,56.87,56.55,56.59,31169
10/6/2017,56.41,56.71,56.3548,56.71,19862
10/9/2017,56.89,56.9,56.59,56.71,47436
10/10/2017,57.01,57.09,56.74,56.94,31755
10/11/2017,56.95,57.18,56.7186,56.76,69631
10/12/2017,56.97,57.04,56.8062,56.895,27773
10/13/2017,57.35,57.4,57.2003,57.3,45991
10/16/2017,57.56,57.79,57.1909,57.63,33962
10/17/2017,57.47,58.3844,56.92,57.06,45174
10/18/2017,57.38,57.42,57.077,57.2,46349
10/19/2017,56.67,56.93,56.18,56.91,23306
10/20/2017,57.28,57.45,57.17,57.35,53141
10/23/2017,57.65,58.13,57.65,57.9,21435
10/24/2017,58.029,58.43,57.7,58.43,37040
10/25/2017,58.62,58.72,57.31,57.8,31578
10/26/2017,57.58,57.65,57.0201,57.05,31175
10/27/2017,56.97,57.32,56.8901,57.19,20042
10/30/2017,57.24,57.31,56.87,57.13,23671
10/31/2017,57.1577,57.51,57.01,57.5,40906
11/1/2017,57.97,57.979,57.46,57.46,33382
11/2/2017,57.52,57.52,56.9332,57.09,24362
11/3/2017,56.95,57.309,56.88,57.14,70672
11/6/2017,57.61,57.7372,57.2285,57.65,41601
11/7/2017,57.29,57.346,57.1446,57.285,50935
11/8/2017,57.31,57.55,57.22,57.49,71770
11/9/2017,57.23,57.23,56.71,56.9265,53130
11/10/2017,56.96,56.96,56.3909,56.4,29233
